date,order_id,customer_id,channel,store,product,option,quantity,revenue
2026-05-05,2026050569118401,NS-B64C4E6F,네이버,롤라루,기내용 캐리어 여행 전면오픈 기내반입 가벼운 튼튼한 소형 51cm(20인치),타입: 확장형 / 컬러: 다크그린 / 사이즈: 51cm(20인치),1,89800
2026-05-05,2026050569118411,NS-B64C4E6F,네이버,롤라루,클래식블랙 8개,구름쿠션 캐리어 바퀴커버: 클래식블랙 8개,1,3000
2026-05-05,2026050569118421,NS-B64C4E6F,네이버,롤라루,01. 롤라루,캐리어 네임택: 01. 롤라루,1,3000
2026-05-05,20260505-0000051-D-20260505-0000051-00,CF-E749400A,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,색상=아미그린,1,55900
2026-05-05,20260505-0000046-D-20260505-0000046-00,CF-ACAB356A,자사몰,자사몰_롤라루,롤라루 인딥 캐리어 20인치 기내용 24인치 수화물용 확장형 전면오픈 (롤라루 네임택 증정!),"컬러=아이리스블루, 사이즈=24인치",1,99000
2026-05-05,20260505-0000021-D-20260505-0000021-00,CF-F0423B52,자사몰,자사몰_롤라루,롤라루 큐보이드 수화물 캐리어 28인치 32인치 36인치 (롤라루 네임택 증정!),"컬러=핑크, 사이즈=28인치",1,149000
2026-05-05,20260505-0000011-D-20260505-0000011-00,CF-6949C415,자사몰,자사몰_롤라루,롤라루 큐보이드 수화물 캐리어 28인치 32인치 36인치 (롤라루 네임택 증정!),"컬러=블랙, 사이즈=32인치",1,149000
2026-05-05,20260505-0000070-D-20260505-0000070-00,CF-DF58FF11,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-05,20260505-0000067-D-20260505-0000067-00,CF-8B551168,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-05,20260505-0000054-D-20260505-0000054-00,CF-6451963D,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-05,20260505-0000054-D-20260505-0000054-00,CF-6451963D,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이,1,19900
2026-05-05,20260505-0000034-D-20260505-0000034-00,CF-F8A47CEC,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-05,RG-23100188481906-94781357399,CP-56617960,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-05,RG-17100188382180-94363609451,CP-278147CE,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-8100188926704-94363609451,CP-1AFEE810,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-5100188094510-94363609451,CP-2C7C5864,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-24100188540202-94363609451,CP-26C34D24,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-8100188939867-94363609451,CP-953F32EB,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-17100188398522-94363609451,CP-58D05618,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,2,23400
2026-05-05,RG-20100188653760-94725499035,CP-DC4F13F4,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-05,RG-9100188186562-94781357399,CP-5E39147C,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-05,RG-2100187937771-94725499035,CP-51C28BB7,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-05,RG-25100188985459-94363609451,CP-E12EC429,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-1100188851947-94725499035,CP-E219CBCD,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-05,RG-13100188252725-94363609451,CP-B9B39BDD,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-20100188739419-94363609451,CP-71C68DE7,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-29100188664149-94363609451,CP-D9F393F9,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-3100189075675-94725499035,CP-87B51B78,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-05,RG-30100188906643-94781357399,CP-AAB39CD2,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-05,RG-21100189054178-94725499035,CP-5D47DAFA,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-05,RG-23100188693509-94363609451,CP-152E6C44,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-05,RG-24100188719072-94725499035,CP-684E0FAF,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-05,RG-18100188371880-94781357399,CP-16E04D0D,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-06,2026050614212511,NS-C640F05D,네이버,롤라루,여행용 백팩 캐리어 기내반입 크로스백 남자 노트북 방수 기내용 가방 보부상 백패킹 46cm,컬러: 플렉스-아미그린,1,55900
2026-05-06,2026050676957841,NS-E4995147,네이버,롤라루,71cm(28인치) 81cm(32인치) 캐리어 대형 수화물 여행용 특대형 화물용 중대형,컬러: 큐보이드-스카이블루 / 사이즈: 71cm( 28인치 ),1,149000
2026-05-06,2026050676957851,NS-E4995147,네이버,롤라루,라벤더퍼플 8개,구름쿠션 캐리어 바퀴커버: 라벤더퍼플 8개,1,3000
2026-05-06,2026050697900931,NS-E312CED1,네이버,롤라루,기내용 캐리어 여행 전면오픈 기내반입 가벼운 튼튼한 소형 51cm(20인치),타입: 스탠다드형 / 컬러: 아이보리 / 사이즈: 51cm(20인치),1,78800
2026-05-06,20260506-0000097-D-20260506-0000097-00,CF-AAE35BDF,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,색상=퍼플,1,55900
2026-05-06,20260506-0000087-D-20260506-0000087-00,CF-2CFAE618,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,색상=퍼플,1,55900
2026-05-06,20260506-0000075-D-20260506-0000075-00,CF-3638F456,자사몰,자사몰_롤라루,롤라루 오프너 기내용 캐리어 20인치 확장형 (롤라루 네임택 증정!),색상=다크그린,1,89800
2026-05-06,20260506-0000055-D-20260506-0000055-00,CF-9CCAB075,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,색상=퍼플,1,55900
2026-05-06,20260506-0000041-D-20260506-0000041-00,CF-939D0D8E,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),"컬러=밀크화이트, 사이즈=20인치",1,129000
2026-05-06,20260506-0000033-D-20260506-0000033-00,CF-04C483AB,자사몰,자사몰_롤라루,롤라루 스마트 캐리어 20인치 26인치 (롤라루 네임택 증정!),"컬러=그린, 사이즈=26인치",1,99000
2026-05-06,20260506-0000021-D-20260506-0000021-00,CF-12369945,자사몰,자사몰_롤라루,롤라루 큐보이드 수화물 캐리어 28인치 32인치 36인치 (롤라루 네임택 증정!),"컬러=핑크, 사이즈=28인치",1,149000
2026-05-06,20260506-0000014-D-20260506-0000014-00,CF-2B2E5C2B,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),"컬러=밀크화이트, 사이즈=20인치",1,129000
2026-05-06,20260506-0000103-D-20260506-0000103-00,CF-8984B545,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이,1,19900
2026-05-06,20260506-0000094-D-20260506-0000094-00,CF-733458F1,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이,1,19900
2026-05-06,20260506-0000085-D-20260506-0000085-00,CF-BDB1CCDD,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이,1,19900
2026-05-06,20260506-0000074-D-20260506-0000074-00,CF-F2595BFE,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이,1,19900
2026-05-06,20260506-0000066-D-20260506-0000066-00,CF-8E536FF9,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-06,20260506-0000052-D-20260506-0000052-00,CF-132EF39A,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-06,20260506-0000044-D-20260506-0000044-00,CF-34E63CB6,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이,1,19900
2026-05-06,20260506-0000032-D-20260506-0000032-00,CF-AD2FB0EE,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이,1,19900
2026-05-06,20260506-0000032-D-20260506-0000032-00,CF-AD2FB0EE,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-06,20260506-0000024-D-20260506-0000024-00,CF-2DFDCE39,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이,1,19900
2026-05-06,20260506-0000013-D-20260506-0000013-00,CF-83A71558,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-06,20260505-0000044-D-20260505-0000044-00,CF-C38A90B5,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-06,20260505-0000029-D-20260505-0000029-00,CF-B195679B,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-06,20260504-0000053-D-20260504-0000053-00,CF-F8A71690,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-06,RG-19100188669486-94725499035,CP-D4F02AE1,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-16100189224499-94363609451,CP-FC22BA59,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-06,RG-12100188387174-94725499035,CP-C3791DDC,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-30100189010240-94781357399,CP-8086F212,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-06,RG-26100188512868-94725499035,CP-DB9E55AD,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-27100188142162-94725499035,CP-DF4B6279,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-32100188644314-94363609451,CP-1E1ACF47,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-06,RG-2100188164839-94781357399,CP-7F1D0DF1,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,2,39480
2026-05-06,RG-24100188827367-94363609451,CP-D8F5BABD,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,2,23400
2026-05-06,RG-11100188660290-94725499035,CP-4D026BF8,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-8100189223855-94725499035,CP-F8D809E7,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-20100188929075-94725499035,CP-7835C9E3,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-12100188433340-94781357399,CP-9723FC1C,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-06,RG-10100188625064-94725499035,CP-B4D6D856,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-17100188697158-94725499035,CP-F34CD557,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-24100188855107-94725499035,CP-C50EF811,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-32100188698880-94781357399,CP-C4576497,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-06,RG-21100189219723-94725499035,CP-569FD433,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-12100188466229-94725499035,CP-170BA9C6,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-20100188969393-94781357399,CP-53D80B29,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-06,RG-6100188558087-94781357399,CP-52EFE932,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-06,RG-2100188235370-94725499035,CP-494D2AF6,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-27100188226300-94781357399,CP-8CAAB7A0,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 60개 담백한맛 2g,,1,19740
2026-05-06,RG-2100188248420-94725499035,CP-A8B871A2,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-13100188509516-94725499035,CP-037841E9,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-7100189264499-94363609451,CP-0B4CC1B6,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-06,RG-6100188599499-94363609451,CP-4734925B,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-06,RG-29100188912905-94725499035,CP-2C914DB7,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-32100188764587-94725499035,CP-A6255428,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-1100189159999-94363609451,CP-7567E9F2,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-06,RG-19100188838798-94725499035,CP-DE786CF9,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-06,RG-29100188937281-94363609451,CP-8560CDB8,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-07,2026050754216111,NS-1C8187C9,네이버,똑똑연구소,"똑똑연구소 아기떡뻥 6개월 무첨가 유기농 국산쌀 똑똑떡뻥 30g, 4개",,1,11990
2026-05-07,2026050750305141,NS-445E1A09,네이버,롤라루,여행용 백팩 캐리어 기내반입 크로스백 남자 노트북 방수 기내용 가방 보부상 백패킹 46cm,컬러: 플렉스-블랙,1,55900
2026-05-07,2026050757722201,NS-B535919A,네이버,롤라루,기내용 캐리어 여행 전면오픈 기내반입 가벼운 튼튼한 소형 51cm(20인치),타입: 스탠다드형 / 컬러: 다크그린 / 사이즈: 51cm(20인치),1,79800
2026-05-07,2026050757722211,NS-B535919A,네이버,롤라루,스카이블루 8개,구름쿠션 캐리어 바퀴커버: 스카이블루 8개,1,3000
2026-05-07,2026050757722221,NS-B535919A,네이버,롤라루,01. 롤라루,캐리어 네임택: 01. 롤라루,1,3000
2026-05-07,2026050771800011,NS-C3F824C1,네이버,롤라루,기내용 캐리어 여행 전면오픈 기내반입 가벼운 튼튼한 소형 51cm(20인치),타입: 스탠다드형 / 컬러: 아이보리 / 사이즈: 51cm(20인치),1,79800
2026-05-07,20260507-0000086-D-20260507-0000086-00,CF-A32D23F0,자사몰,자사몰_롤라루,롤라루 오프너 기내용 수화물용 캐리어 20인치 22인치 24인치 26인치 컵홀더형 (롤라루 네임택 증정!),"색상=실버, 사이즈=22인치",1,79800
2026-05-07,20260507-0000076-D-20260507-0000076-00,CF-98B10A3C,자사몰,자사몰_롤라루,롤라루 큐보이드 수화물 캐리어 28인치 32인치 36인치 (롤라루 네임택 증정!),"컬러=건메탈, 사이즈=32인치",1,149000
2026-05-07,20260507-0000067-D-20260507-0000067-00,CF-5E735CEF,자사몰,자사몰_롤라루,롤라루 큐보이드 수화물 캐리어 28인치 32인치 36인치 (롤라루 네임택 증정!),"컬러=라벤더퍼플, 사이즈=36인치",1,149000
2026-05-07,20260507-0000050-D-20260507-0000050-00,CF-B92FC4C8,자사몰,자사몰_롤라루,롤라루 스파클링 기내용 캐리어 20인치 수화물용 24인치 26인치 (롤라루 네임택 증정!),"컬러=밀크화이트, 사이즈=24인치",1,129000
2026-05-07,20260507-0000047-D-20260507-0000047-00,CF-A927DF7D,자사몰,자사몰_롤라루,롤라루 플렉스 트래블 백팩,색상=아미그린,1,55900
2026-05-07,20260507-0000032-D-20260507-0000032-00,CF-5A98C9A0,자사몰,자사몰_롤라루,롤라루 모노폴 기내용 수화물 캐리어 20인치 24인치 28인치 (롤라루 네임택 증정!),"컬러=스페이스 그레이, 사이즈=20인치",1,139000
2026-05-07,20260507-0000021-D-20260507-0000021-00,CF-6314EAE5,자사몰,자사몰_롤라루,롤라루 오프너 기내용 캐리어 20인치 확장형 (롤라루 네임택 증정!),색상=블랙,1,89800
2026-05-07,20260507-0000011-D-20260507-0000011-00,CF-7F9FC525,자사몰,자사몰_롤라루,롤라루 오프너 기내용 캐리어 20인치 확장형 (롤라루 네임택 증정!),색상=블랙,1,89800
2026-05-07,20260507-0000166-D-20260507-0000166-00,CF-7D818AF4,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이(5/13 출고),1,19900
2026-05-07,20260507-0000166-D-20260507-0000166-00,CF-7D818AF4,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙(5/13 출고),1,19900
2026-05-07,20260507-0000120-D-20260507-0000120-00,CF-EEDB2317,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이(5/13 출고),1,19900
2026-05-07,20260507-0000106-D-20260507-0000106-00,CF-3F4116E6,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이(5/13 출고),1,19900
2026-05-07,20260507-0000091-D-20260507-0000091-00,CF-A8D6FE3D,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙(5/13 출고),1,19900
2026-05-07,20260507-0000082-D-20260507-0000082-00,CF-79FC0BED,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이(5/13 출고),1,19900
2026-05-07,20260507-0000071-D-20260507-0000071-00,CF-915D837C,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이(5/13 출고),1,19900
2026-05-07,20260507-0000058-D-20260507-0000058-00,CF-FAE0EBA2,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-07,20260507-0000041-D-20260507-0000041-00,CF-4D183AD7,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=그레이,1,19900
2026-05-07,20260507-0000033-D-20260507-0000033-00,CF-0E045164,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-07,20260507-0000022-D-20260507-0000022-00,CF-E221D21F,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-07,20260507-0000011-D-20260507-0000011-00,CF-355C1FEE,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-07,20260506-0000128-D-20260506-0000128-00,CF-6058ABDC,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-07,20260506-0000118-D-20260506-0000118-00,CF-5308FF31,자사몰,자사몰_루티니스트,"루티니스트 초경량 러닝조끼 남녀공용 메쉬 트레일러닝 베스트 마라톤 스포츠 운동조끼 (헤어밴드, 손목밴드 증정)",색상=블랙,1,19900
2026-05-07,RG-3100189359315-94725499035,CP-3F0D3214,쿠팡,쿠팡_똑똑연구소,똑똑연구소 유기농 쌀과자 똑똑떡뻥 30g 무첨가 아기과자 백미 떡뻥 30g 4개 백미맛,,1,12900
2026-05-07,RG-18100188629817-94363609451,CP-C16DC492,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,11700
2026-05-07,RG-21100189342204-94797955875,CP-0E86E834,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,10770
2026-05-07,RG-31100189049300-94797955875,CP-26BE986D,쿠팡,쿠팡_똑똑연구소,똑똑연구소 김똑똑 어린이김 30개 담백한맛 2g,,1,10770
